Horodatage;Valeur;Statut
2024-03-22T11:00:00+02:00;157879;Mesure
2024-03-22T11:30:00+02:00;146874;Mesure
2024-03-22T12:00:00+02:00;150000;Mesure
2024-03-22T12:30:00+02:00;158106;Mesure
2024-03-22T13:00:00+02:00;185782;Mesure
2024-03-22T13:30:00+02:00;196954;Mesure
2024-03-22T14:00:00+02:00;211021;Mesure
2024-03-22T14:30:00+02:00;221434;Mesure
2024-03-22T15:00:00+02:00;219077;Mesure
2024-03-22T15:30:00+02:00;205453;Mesure
2024-03-22T16:00:00+02:00;189914;Mesure
2024-03-22T16:30:00+02:00;171659;Mesure
2024-03-22T17:00:00+02:00;153568;Mesure
2024-03-22T17:30:00+02:00;124363;Mesure
2024-03-22T18:00:00+02:00;89125;Mesure
2024-03-22T18:30:00+02:00;60965;Mesure
2024-03-22T19:00:00+02:00;48442;Mesure
2024-03-22T19:30:00+02:00;42762;Mesure
2024-03-22T20:00:00+02:00;41051;Mesure
2024-03-22T20:30:00+02:00;41013;Mesure
2024-03-22T21:00:00+02:00;39898;Mesure
2024-03-22T21:30:00+02:00;37032;Mesure
2024-03-22T22:00:00+02:00;33355;Mesure
2024-03-22T22:30:00+02:00;31377;Mesure
2024-03-22T23:00:00+02:00;33265;Mesure
2024-03-22T23:30:00+02:00;31859;Mesure
2024-03-23T00:00:00+02:00;30582;Mesure
2024-03-23T00:30:00+02:00;30610;Mesure
2024-03-23T01:00:00+02:00;31915;Mesure
2024-03-23T01:30:00+02:00;33299;Mesure
2024-03-23T02:00:00+02:00;33488;Mesure
2024-03-23T02:30:00+02:00;32309;Mesure
2024-03-23T03:00:00+02:00;34702;Mesure
2024-03-23T03:30:00+02:00;34249;Mesure
2024-03-23T04:00:00+02:00;35406;Mesure
2024-03-23T04:30:00+02:00;37109;Mesure
2024-03-23T05:00:00+02:00;37792;Mesure
2024-03-23T05:30:00+02:00;36828;Mesure
2024-03-23T06:00:00+02:00;35102;Mesure
2024-03-23T06:30:00+02:00;34202;Mesure
2024-03-23T07:00:00+02:00;36897;Mesure
2024-03-23T07:30:00+02:00;38706;Mesure
2024-03-23T08:00:00+02:00;39866;Mesure
2024-03-23T08:30:00+02:00;39310;Mesure
2024-03-23T09:00:00+02:00;37550;Mesure
2024-03-23T09:30:00+02:00;36204;Mesure
2024-03-23T10:00:00+02:00;36509;Mesure
2024-03-23T10:30:00+02:00;38185;Mesure
2024-03-23T11:00:00+02:00;38647;Mesure
2024-03-23T11:30:00+02:00;38599;Mesure
2024-03-23T12:00:00+02:00;37082;Mesure
2024-03-23T12:30:00+02:00;35489;Mesure
2024-03-23T13:00:00+02:00;35285;Mesure
2024-03-23T13:30:00+02:00;36658;Mesure
2024-03-23T14:00:00+02:00;38345;Mesure
2024-03-23T14:30:00+02:00;38795;Mesure
2024-03-23T15:00:00+02:00;35563;Mesure
2024-03-23T15:30:00+02:00;33910;Mesure
2024-03-23T16:00:00+02:00;33259;Mesure
2024-03-23T16:30:00+02:00;34209;Mesure
2024-03-23T17:00:00+02:00;35886;Mesure
2024-03-23T17:30:00+02:00;36749;Mesure
2024-03-23T18:00:00+02:00;36003;Mesure
2024-03-23T18:30:00+02:00;34336;Mesure
2024-03-23T19:00:00+02:00;31377;Mesure
2024-03-23T19:30:00+02:00;31873;Mesure
2024-03-23T20:00:00+02:00;33405;Mesure
2024-03-23T20:30:00+02:00;34565;Mesure
2024-03-23T21:00:00+02:00;34286;Mesure
2024-03-23T21:30:00+02:00;32825;Mesure
2024-03-23T22:00:00+02:00;31525;Mesure
2024-03-23T22:30:00+02:00;31581;Mesure
2024-03-23T23:00:00+02:00;32309;Mesure
2024-03-23T23:30:00+02:00;30846;Mesure
2024-03-24T00:00:00+02:00;30444;Mesure
2024-03-24T00:30:00+02:00;31472;Mesure
2024-03-24T01:00:00+02:00;32986;Mesure
2024-03-24T01:30:00+02:00;33593;Mesure
2024-03-24T02:00:00+02:00;32736;Mesure
2024-03-24T02:30:00+02:00;31202;Mesure
2024-03-24T03:00:00+02:00;34202;Mesure
2024-03-24T03:30:00+02:00;34955;Mesure
2024-03-24T04:00:00+02:00;36669;Mesure
2024-03-24T04:30:00+02:00;37768;Mesure
2024-03-24T05:00:00+02:00;37241;Mesure
2024-03-24T05:30:00+02:00;35574;Mesure
2024-03-24T06:00:00+02:00;34298;Mesure
2024-03-24T06:30:00+02:00;34587;Mesure
2024-03-24T07:00:00+02:00;38185;Mesure
2024-03-24T07:30:00+02:00;39691;Mesure
2024-03-24T08:00:00+02:00;39643;Mesure
2024-03-24T08:30:00+02:00;38084;Mesure
2024-03-24T09:00:00+02:00;36448;Mesure
2024-03-24T09:30:00+02:00;36239;Mesure
2024-03-24T10:00:00+02:00;37649;Mesure
2024-03-24T10:30:00+02:00;39382;Mesure
2024-03-24T11:00:00+02:00;38795;Mesure
2024-03-24T11:30:00+02:00;37595;Mesure
2024-03-24T12:00:00+02:00;35847;Mesure
2024-03-24T12:30:00+02:00;35160;Mesure
2024-03-24T13:00:00+02:00;36164;Mesure
2024-03-24T13:30:00+02:00;37937;Mesure
2024-03-24T14:00:00+02:00;38849;Mesure
2024-03-24T14:30:00+02:00;38061;Mesure
2024-03-24T15:00:00+02:00;34336;Mesure
2024-03-24T15:30:00+02:00;33279;Mesure
2024-03-24T16:00:00+02:00;33804;Mesure
2024-03-24T16:30:00+02:00;35429;Mesure
2024-03-24T17:00:00+02:00;36660;Mesure
2024-03-24T17:30:00+02:00;36364;Mesure
2024-03-24T18:00:00+02:00;34814;Mesure
2024-03-24T18:30:00+02:00;33435;Mesure
2024-03-24T19:00:00+02:00;31581;Mesure
2024-03-24T19:30:00+02:00;32942;Mesure
2024-03-24T20:00:00+02:00;34356;Mesure
2024-03-24T20:30:00+02:00;34524;Mesure
2024-03-24T21:00:00+02:00;33290;Mesure
2024-03-24T21:30:00+02:00;31790;Mesure
2024-03-24T22:00:00+02:00;31402;Mesure
2024-03-24T22:30:00+02:00;32483;Mesure
2024-03-24T23:00:00+02:00;31202;Mesure
2024-03-24T23:30:00+02:00;29452;Mesure
2024-03-25T00:00:00+02:00;29615;Mesure
2024-03-25T00:30:00+02:00;30557;Mesure
2024-03-25T01:00:00+02:00;31473;Mesure
2024-03-25T01:30:00+02:00;31034;Mesure
2024-03-25T02:00:00+02:00;30139;Mesure
2024-03-25T02:30:00+02:00;30487;Mesure
2024-03-25T03:00:00+02:00;32666;Mesure
2024-03-25T03:30:00+02:00;38185;Mesure
2024-03-25T04:00:00+02:00;47003;Mesure
2024-03-25T04:30:00+02:00;83458;Mesure
2024-03-25T05:00:00+02:00;140309;Mesure
2024-03-25T05:30:00+02:00;182241;Mesure
2024-03-25T06:00:00+02:00;190732;Mesure
2024-03-25T06:30:00+02:00;203107;Mesure
2024-03-25T07:00:00+02:00;217635;Mesure
2024-03-25T07:30:00+02:00;225433;Mesure
2024-03-25T08:00:00+02:00;218457;Mesure
2024-03-25T08:30:00+02:00;205396;Mesure
2024-03-25T09:00:00+02:00;197654;Mesure
2024-03-25T09:30:00+02:00;200367;Mesure
2024-03-25T10:00:00+02:00;199938;Mesure
2024-03-25T10:30:00+02:00;183743;Mesure
2024-03-25T11:00:00+02:00;159443;Mesure
2024-03-25T11:30:00+02:00;137342;Mesure
2024-03-25T12:00:00+02:00;137869;Mesure
2024-03-25T12:30:00+02:00;154534;Mesure
2024-03-25T13:00:00+02:00;197392;Mesure
2024-03-25T13:30:00+02:00;214720;Mesure
2024-03-25T14:00:00+02:00;218184;Mesure
2024-03-25T14:30:00+02:00;210876;Mesure
2024-03-25T15:00:00+02:00;200613;Mesure
2024-03-25T15:30:00+02:00;196185;Mesure
2024-03-25T16:00:00+02:00;197650;Mesure
2024-03-25T16:30:00+02:00;187397;Mesure
2024-03-25T17:00:00+02:00;162157;Mesure
2024-03-25T17:30:00+02:00;121056;Mesure
2024-03-25T18:00:00+02:00;81884;Mesure
2024-03-25T18:30:00+02:00;57095;Mesure
2024-03-25T19:00:00+02:00;49217;Mesure
2024-03-25T19:30:00+02:00;46417;Mesure
2024-03-25T20:00:00+02:00;44087;Mesure
2024-03-25T20:30:00+02:00;40888;Mesure
2024-03-25T21:00:00+02:00;37023;Mesure
2024-03-25T21:30:00+02:00;34201;Mesure
2024-03-25T22:00:00+02:00;33038;Mesure
2024-03-25T22:30:00+02:00;33640;Mesure
2024-03-25T23:00:00+02:00;30487;Mesure
2024-03-25T23:30:00+02:00;29783;Mesure
2024-03-26T00:00:00+02:00;30648;Mesure
2024-03-26T00:30:00+02:00;31335;Mesure
2024-03-26T01:00:00+02:00;31297;Mesure
2024-03-26T01:30:00+02:00;30066;Mesure
2024-03-26T02:00:00+02:00;29254;Mesure
2024-03-26T02:30:00+02:00;30517;Mesure
2024-03-26T03:00:00+02:00;33686;Mesure
2024-03-26T03:30:00+02:00;39382;Mesure
2024-03-26T04:00:00+02:00;47184;Mesure
2024-03-26T04:30:00+02:00;81286;Mesure
2024-03-26T05:00:00+02:00;135639;Mesure
2024-03-26T05:30:00+02:00;180549;Mesure
2024-03-26T06:00:00+02:00;195480;Mesure
2024-03-26T06:30:00+02:00;210191;Mesure
2024-03-26T07:00:00+02:00;220492;Mesure
2024-03-26T07:30:00+02:00;221163;Mesure
2024-03-26T08:00:00+02:00;210919;Mesure
2024-03-26T08:30:00+02:00;201574;Mesure
2024-03-26T09:00:00+02:00;200895;Mesure
2024-03-26T09:30:00+02:00;207514;Mesure
2024-03-26T10:00:00+02:00;204246;Mesure
2024-03-26T10:30:00+02:00;181820;Mesure
2024-03-26T11:00:00+02:00;154178;Mesure
2024-03-26T11:30:00+02:00;133742;Mesure
2024-03-26T12:00:00+02:00;138765;Mesure
2024-03-26T12:30:00+02:00;159717;Mesure
2024-03-26T13:00:00+02:00;203013;Mesure
2024-03-26T13:30:00+02:00;214465;Mesure
2024-03-26T14:00:00+02:00;211848;Mesure
2024-03-26T14:30:00+02:00;204228;Mesure
2024-03-26T15:00:00+02:00;199832;Mesure
2024-03-26T15:30:00+02:00;201790;Mesure
2024-03-26T16:00:00+02:00;204236;Mesure
2024-03-26T16:30:00+02:00;188945;Mesure
2024-03-26T17:00:00+02:00;158441;Mesure
2024-03-26T17:30:00+02:00;116916;Mesure
2024-03-26T18:00:00+02:00;80752;Mesure
2024-03-26T18:30:00+02:00;58302;Mesure
2024-03-26T19:00:00+02:00;50970;Mesure
2024-03-26T19:30:00+02:00;47217;Mesure
2024-03-26T20:00:00+02:00;43421;Mesure
2024-03-26T20:30:00+02:00;39492;Mesure
2024-03-26T21:00:00+02:00;36193;Mesure
2024-03-26T21:30:00+02:00;34607;Mesure
2024-03-26T22:00:00+02:00;34195;Mesure
2024-03-26T22:30:00+02:00;34482;Mesure
2024-03-26T23:00:00+02:00;30517;Mesure
2024-03-26T23:30:00+02:00;30714;Mesure
2024-03-27T00:00:00+02:00;31609;Mesure
2024-03-27T00:30:00+02:00;31456;Mesure
2024-03-27T01:00:00+02:00;30482;Mesure
2024-03-27T01:30:00+02:00;29065;Mesure
2024-03-27T02:00:00+02:00;28983;Mesure
2024-03-27T02:30:00+02:00;31277;Mesure
2024-03-27T03:00:00+02:00;34861;Mesure
2024-03-27T03:30:00+02:00;39898;Mesure
2024-03-27T04:00:00+02:00;46290;Mesure
2024-03-27T04:30:00+02:00;78481;Mesure
2024-03-27T05:00:00+02:00;133115;Mesure
2024-03-27T05:30:00+02:00;183509;Mesure
2024-03-27T06:00:00+02:00;202453;Mesure
2024-03-27T06:30:00+02:00;214720;Mesure
2024-03-27T07:00:00+02:00;218184;Mesure
2024-03-27T07:30:00+02:00;213860;Mesure
2024-03-27T08:00:00+02:00;205389;Mesure
2024-03-27T08:30:00+02:00;202884;Mesure
2024-03-27T09:00:00+02:00;207632;Mesure
2024-03-27T09:30:00+02:00;213424;Mesure
2024-03-27T10:00:00+02:00;204003;Mesure
2024-03-27T10:30:00+02:00;176540;Mesure
2024-03-27T11:00:00+02:00;149317;Mesure
2024-03-27T11:30:00+02:00;133222;Mesure
2024-03-27T12:00:00+02:00;142730;Mesure
2024-03-27T12:30:00+02:00;165039;Mesure
2024-03-27T13:00:00+02:00;204690;Mesure
2024-03-27T13:30:00+02:00;209552;Mesure
2024-03-27T14:00:00+02:00;204603;Mesure
2024-03-27T14:30:00+02:00;201405;Mesure
2024-03-27T15:00:00+02:00;204056;Mesure
2024-03-27T15:30:00+02:00;208975;Mesure
2024-03-27T16:00:00+02:00;207753;Mesure
2024-03-27T16:30:00+02:00;186091;Mesure
2024-03-27T17:00:00+02:00;153032;Mesure
2024-03-27T17:30:00+02:00;114294;Mesure
2024-03-27T18:00:00+02:00;81711;Mesure
2024-03-27T18:30:00+02:00;60345;Mesure
2024-03-27T19:00:00+02:00;52245;Mesure
2024-03-27T19:30:00+02:00;46925;Mesure
2024-03-27T20:00:00+02:00;42056;Mesure
2024-03-27T20:30:00+02:00;38346;Mesure
2024-03-27T21:00:00+02:00;36252;Mesure
2024-03-27T21:30:00+02:00;35699;Mesure
2024-03-27T22:00:00+02:00;35257;Mesure
2024-03-27T22:30:00+02:00;34594;Mesure
2024-03-27T23:00:00+02:00;31277;Mesure
2024-03-27T23:30:00+02:00;31785;Mesure
2024-03-28T00:00:00+02:00;32024;Mesure
2024-03-28T00:30:00+02:00;30860;Mesure
2024-03-28T01:00:00+02:00;29431;Mesure
2024-03-28T01:30:00+02:00;28525;Mesure
2024-03-28T02:00:00+02:00;29458;Mesure
2024-03-28T02:30:00+02:00;32392;Mesure
2024-03-28T03:00:00+02:00;35612;Mesure
2024-03-28T03:30:00+02:00;39481;Mesure
2024-03-28T04:00:00+02:00;44761;Mesure
2024-03-28T04:30:00+02:00;76424;Mesure
2024-03-28T05:00:00+02:00;133980;Mesure
2024-03-28T05:30:00+02:00;189664;Mesure
2024-03-28T06:00:00+02:00;208219;Mesure
2024-03-28T06:30:00+02:00;214465;Mesure
2024-03-28T07:00:00+02:00;211848;Mesure
2024-03-28T07:30:00+02:00;207118;Mesure
2024-03-28T08:00:00+02:00;204590;Mesure
2024-03-28T08:30:00+02:00;208680;Mesure
2024-03-28T09:00:00+02:00;214551;Mesure
2024-03-28T09:30:00+02:00;215187;Mesure
2024-03-28T10:00:00+02:00;199330;Mesure
2024-03-28T10:30:00+02:00;170502;Mesure
2024-03-28T11:00:00+02:00;147254;Mesure
2024-03-28T11:30:00+02:00;136038;Mesure
2024-03-28T12:00:00+02:00;147812;Mesure
2024-03-28T12:30:00+02:00;167881;Mesure
2024-03-28T13:00:00+02:00;201598;Mesure
2024-03-28T13:30:00+02:00;202398;Mesure
2024-03-28T14:00:00+02:00;200014;Mesure
2024-03-28T14:30:00+02:00;203797;Mesure
2024-03-28T15:00:00+02:00;211206;Mesure
2024-03-28T15:30:00+02:00;214204;Mesure
2024-03-28T16:00:00+02:00;206469;Mesure
2024-03-28T16:30:00+02:00;180238;Mesure
2024-03-28T17:00:00+02:00;148592;Mesure
2024-03-28T17:30:00+02:00;114480;Mesure
2024-03-28T18:00:00+02:00;84289;Mesure
2024-03-28T18:30:00+02:00;62218;Mesure
2024-03-28T19:00:00+02:00;52415;Mesure
2024-03-28T19:30:00+02:00;45686;Mesure
2024-03-28T20:00:00+02:00;40663;Mesure
2024-03-28T20:30:00+02:00;38014;Mesure
2024-03-28T21:00:00+02:00;37171;Mesure
2024-03-28T21:30:00+02:00;36939;Mesure
2024-03-28T22:00:00+02:00;35700;Mesure
2024-03-28T22:30:00+02:00;33922;Mesure
2024-03-28T23:00:00+02:00;32392;Mesure
2024-03-28T23:30:00+02:00;32470;Mesure
2024-03-29T00:00:00+02:00;31689;Mesure
2024-03-29T00:30:00+02:00;29841;Mesure
2024-03-29T01:00:00+02:00;28659;Mesure
2024-03-29T01:30:00+02:00;28710;Mesure
2024-03-29T02:00:00+02:00;30446;Mesure
2024-03-29T02:30:00+02:00;33315;Mesure
2024-03-29T03:00:00+02:00;35570;Mesure
2024-03-29T03:30:00+02:00;38334;Mesure
2024-03-29T04:00:00+02:00;43350;Mesure
2024-03-29T04:30:00+02:00;76127;Mesure
2024-03-29T05:00:00+02:00;137808;Mesure
2024-03-29T05:30:00+02:00;195984;Mesure
2024-03-29T06:00:00+02:00;209939;Mesure
2024-03-29T06:30:00+02:00;209552;Mesure
2024-03-29T07:00:00+02:00;204603;Mesure
2024-03-29T07:30:00+02:00;204255;Mesure
2024-03-29T08:00:00+02:00;208915;Mesure
2024-03-29T08:30:00+02:00;216111;Mesure
2024-03-29T09:00:00+02:00;218246;Mesure
2024-03-29T09:30:00+02:00;211936;Mesure
2024-03-29T10:00:00+02:00;192525;Mesure
2024-03-29T10:30:00+02:00;166678;Mesure
2024-03-29T11:00:00+02:00;149003;Mesure
2024-03-29T11:30:00+02:00;140804;Mesure
2024-03-29T12:00:00+02:00;151510;Mesure
2024-03-29T12:30:00+02:00;166844;Mesure
2024-03-29T13:00:00+02:00;195258;Mesure
2024-03-29T13:30:00+02:00;196525;Mesure
2024-03-29T14:00:00+02:00;200340;Mesure
2024-03-29T14:30:00+02:00;210227;Mesure
2024-03-29T15:00:00+02:00;217762;Mesure
2024-03-29T15:30:00+02:00;214903;Mesure
2024-03-29T16:00:00+02:00;201017;Mesure
2024-03-29T16:30:00+02:00;174269;Mesure
2024-03-29T17:00:00+02:00;147305;Mesure
2024-03-29T17:30:00+02:00;117383;Mesure
2024-03-29T18:00:00+02:00;87217;Mesure
2024-03-29T18:30:00+02:00;62999;Mesure
2024-03-29T19:00:00+02:00;51397;Mesure
2024-03-29T19:30:00+02:00;44109;Mesure
2024-03-29T20:00:00+02:00;39928;Mesure
2024-03-29T20:30:00+02:00;38660;Mesure
2024-03-29T21:00:00+02:00;38499;Mesure
2024-03-29T21:30:00+02:00;37717;Mesure
2024-03-29T22:00:00+02:00;35306;Mesure
2024-03-29T22:30:00+02:00;32796;Mesure
2024-03-29T23:00:00+02:00;33315;Mesure
2024-03-29T23:30:00+02:00;33477;Mesure
2024-03-30T00:00:00+02:00;32282;Mesure
2024-03-30T00:30:00+02:00;30827;Mesure
2024-03-30T01:00:00+02:00;30451;Mesure
2024-03-30T01:30:00+02:00;31499;Mesure
2024-03-30T02:00:00+02:00;33008;Mesure
2024-03-30T02:30:00+02:00;33590;Mesure
2024-03-30T03:00:00+02:00;36799;Mesure
2024-03-30T03:30:00+02:00;35075;Mesure
2024-03-30T04:00:00+02:00;34201;Mesure
2024-03-30T04:30:00+02:00;34981;Mesure
2024-03-30T05:00:00+02:00;36698;Mesure
2024-03-30T05:30:00+02:00;37773;Mesure
2024-03-30T06:00:00+02:00;37218;Mesure
2024-03-30T06:30:00+02:00;35543;Mesure
2024-03-30T07:00:00+02:00;36193;Mesure
2024-03-30T07:30:00+02:00;36530;Mesure
2024-03-30T08:00:00+02:00;38218;Mesure
2024-03-30T08:30:00+02:00;39706;Mesure
2024-03-30T09:00:00+02:00;39625;Mesure
2024-03-30T09:30:00+02:00;38050;Mesure
2024-03-30T10:00:00+02:00;36429;Mesure
2024-03-30T10:30:00+02:00;36252;Mesure
2024-03-30T11:00:00+02:00;36691;Mesure
2024-03-30T11:30:00+02:00;38368;Mesure
2024-03-30T12:00:00+02:00;38787;Mesure
2024-03-30T12:30:00+02:00;37564;Mesure
2024-03-30T13:00:00+02:00;35822;Mesure
2024-03-30T13:30:00+02:00;35163;Mesure
2024-03-30T14:00:00+02:00;36193;Mesure
2024-03-30T14:30:00+02:00;37965;Mesure
2024-03-30T15:00:00+02:00;36750;Mesure
2024-03-30T15:30:00+02:00;35978;Mesure
2024-03-30T16:00:00+02:00;34307;Mesure
2024-03-30T16:30:00+02:00;33273;Mesure
2024-03-30T17:00:00+02:00;33827;Mesure
2024-03-30T17:30:00+02:00;35459;Mesure
2024-03-30T18:00:00+02:00;36669;Mesure
2024-03-30T18:30:00+02:00;36344;Mesure
2024-03-30T19:00:00+02:00;32796;Mesure
2024-03-30T19:30:00+02:00;31512;Mesure
2024-03-30T20:00:00+02:00;31596;Mesure
2024-03-30T20:30:00+02:00;32971;Mesure
2024-03-30T21:00:00+02:00;34372;Mesure
2024-03-30T21:30:00+02:00;34512;Mesure
2024-03-30T22:00:00+02:00;33262;Mesure
2024-03-30T22:30:00+02:00;31770;Mesure
2024-03-30T23:00:00+02:00;33590;Mesure
2024-03-30T23:30:00+02:00;32710;Mesure
2024-03-31T00:00:00+02:00;31178;Mesure
2024-03-31T00:30:00+02:00;30401;Mesure
2024-03-31T01:00:00+02:00;31094;Mesure
2024-03-31T01:30:00+02:00;32621;Mesure
2024-03-31T02:00:00+02:00;33576;Mesure
2024-03-31T02:30:00+02:00;33083;Mesure
2024-03-31T03:00:00+02:00;35543;Mesure
2024-03-31T03:30:00+02:00;34288;Mesure
2024-03-31T04:00:00+02:00;34607;Mesure
2024-03-31T04:30:00+02:00;36207;Mesure
2024-03-31T05:00:00+02:00;37616;Mesure
2024-03-31T05:30:00+02:00;37540;Mesure
2024-03-31T06:00:00+02:00;36048;Mesure
2024-03-31T06:30:00+02:00;34512;Mesure
2024-03-31T07:00:00+02:00;36252;Mesure
2024-03-31T07:30:00+02:00;37682;Mesure
2024-03-31T08:00:00+02:00;39405;Mesure
2024-03-31T08:30:00+02:00;39836;Mesure
2024-03-31T09:00:00+02:00;38579;Mesure
2024-03-31T09:30:00+02:00;36790;Mesure
2024-03-31T10:00:00+02:00;36114;Mesure
2024-03-31T10:30:00+02:00;37171;Mesure
2024-03-31T11:00:00+02:00;37965;Mesure
2024-03-31T11:30:00+02:00;38850;Mesure
2024-03-31T12:00:00+02:00;38034;Mesure
2024-03-31T12:30:00+02:00;36267;Mesure
2024-03-31T13:00:00+02:00;35175;Mesure
2024-03-31T13:30:00+02:00;35760;Mesure
2024-03-31T14:00:00+02:00;37486;Mesure
2024-03-31T14:30:00+02:00;38764;Mesure
2024-03-31T15:00:00+02:00;36344;Mesure
2024-03-31T15:30:00+02:00;34784;Mesure
2024-03-31T16:00:00+02:00;33422;Mesure
2024-03-31T16:30:00+02:00;33511;Mesure
2024-03-31T17:00:00+02:00;34969;Mesure
2024-03-31T17:30:00+02:00;36456;Mesure
2024-03-31T18:00:00+02:00;36604;Mesure
2024-03-31T18:30:00+02:00;35277;Mesure
2024-03-31T19:00:00+02:00;31770;Mesure
2024-03-31T19:30:00+02:00;31410;Mesure
2024-03-31T20:00:00+02:00;32511;Mesure
2024-03-31T20:30:00+02:00;34062;Mesure
2024-03-31T21:00:00+02:00;34636;Mesure
2024-03-31T21:30:00+02:00;33706;Mesure
2024-03-31T22:00:00+02:00;32127;Mesure
2024-03-31T22:30:00+02:00;31350;Mesure
